source_user_id,target_user_id,src_idx,tgt_idx,interaction_type,interaction_type_enc,weight,timestamp
102903,109768,2902,9767,replies,2,0.228,2023-09-07
103338,103317,3337,3316,follows,0,0.521,2023-03-20
103959,104216,3958,4215,follows,0,0.492,2023-03-03
105505,106022,5504,6021,follows,0,0.687,2023-10-23
109939,105338,9938,5337,retweets,3,0.828,2023-05-25
102506,101839,2505,1838,retweets,3,0.889,2023-05-13
100299,106669,298,6668,retweets,3,0.117,2023-10-13
106617,102487,6616,2486,follows,0,0.767,2023-06-07
101959,100313,1958,312,mentions,1,0.077,2023-06-11
106104,105675,6103,5674,replies,2,0.774,2023-09-01
108113,109028,8112,9027,follows,0,0.734,2023-08-23
108018,107489,8017,7488,retweets,3,0.722,2023-07-26
100006,104241,5,4240,follows,0,0.31,2023-09-30
101443,104134,1442,4133,follows,0,0.602,2023-02-13
108200,104513,8199,4512,replies,2,0.126,2023-11-03
101832,103364,1831,3363,follows,0,0.363,2023-05-18
103946,104250,3945,4249,retweets,3,0.2,2023-10-24
109583,109294,9582,9293,replies,2,0.444,2023-04-30
102732,104695,2731,4694,follows,0,0.924,2023-07-11
105552,107418,5551,7417,follows,0,0.974,2023-08-03
106518,106588,6517,6587,retweets,3,0.787,2023-03-07
108581,102926,8580,2925,retweets,3,0.206,2023-08-04
106655,108862,6654,8861,mentions,1,0.632,2023-01-23
101503,102763,1502,2762,mentions,1,0.489,2023-05-13
102734,104635,2733,4634,retweets,3,0.416,2023-04-17
107550,105148,7549,5147,retweets,3,0.786,2023-08-08
109519,101986,9518,1985,retweets,3,0.422,2023-11-02
103661,107448,3660,7447,follows,0,0.234,2023-02-13
106796,105686,6795,5685,replies,2,0.479,2023-09-23
101229,104191,1228,4190,follows,0,0.355,2023-07-20
108123,106218,8122,6217,retweets,3,0.751,2023-05-26
109764,107386,9763,7385,retweets,3,0.898,2023-05-28
108414,102397,8413,2396,retweets,3,0.579,2023-09-18
109628,108751,9627,8750,mentions,1,0.852,2023-02-18
105433,103088,5432,3087,follows,0,0.424,2023-03-16
107631,105941,7630,5940,mentions,1,0.467,2023-09-07
107397,106411,7396,6410,follows,0,0.873,2023-05-07
103396,101007,3395,1006,replies,2,0.393,2023-09-15
107177,105013,7176,5012,mentions,1,0.794,2023-07-30
107681,106464,7680,6463,follows,0,0.589,2023-03-15
109408,106579,9407,6578,retweets,3,0.861,2023-11-13
107962,108696,7961,8695,retweets,3,0.603,2023-10-18
108002,104311,8001,4310,retweets,3,0.575,2023-07-14
104825,104782,4824,4781,follows,0,0.377,2023-06-19
104180,102356,4179,2355,replies,2,0.121,2023-06-14
101845,101185,1844,1184,follows,0,0.332,2023-05-03
101902,104833,1901,4832,follows,0,0.689,2023-04-22
108560,105058,8559,5057,follows,0,0.726,2023-06-14
101450,103534,1449,3533,retweets,3,0.408,2023-01-26
106159,104811,6158,4810,follows,0,0.956,2023-01-03
109401,107429,9400,7428,replies,2,0.761,2023-12-28
102967,101511,2966,1510,replies,2,0.505,2023-10-21
106779,107073,6778,7072,retweets,3,0.971,2023-03-28
104816,107730,4815,7729,follows,0,0.437,2023-12-02
103838,104274,3837,4273,retweets,3,0.689,2023-07-27
103964,104553,3963,4552,follows,0,0.675,2023-05-15
102578,104034,2577,4033,replies,2,0.227,2023-11-07
108642,107278,8641,7277,mentions,1,0.932,2023-10-29
107341,105358,7340,5357,follows,0,0.93,2023-01-01
102402,101952,2401,1951,follows,0,0.765,2023-08-10
106997,104895,6996,4894,replies,2,0.097,2023-12-27
108866,107625,8865,7624,retweets,3,0.22,2023-07-10
101672,108587,1671,8586,replies,2,0.162,2023-02-16
102869,105128,2868,5127,follows,0,0.517,2023-02-27
100941,102973,940,2972,mentions,1,0.66,2023-05-24
109683,108233,9682,8232,retweets,3,0.137,2023-10-12
101463,101510,1462,1509,follows,0,0.731,2023-10-11
109948,106786,9947,6785,mentions,1,0.384,2023-01-21
103553,100680,3552,679,replies,2,0.588,2023-09-06
108159,109268,8158,9267,retweets,3,0.159,2023-03-13
107490,100855,7489,854,follows,0,0.15,2023-09-18
103780,104987,3779,4986,follows,0,0.544,2023-02-16
102545,105893,2544,5892,retweets,3,0.707,2023-12-29
102614,102546,2613,2545,replies,2,0.726,2023-12-08
109166,108685,9165,8684,replies,2,0.76,2023-02-21
103709,104633,3708,4632,mentions,1,0.63,2023-06-15
103153,103656,3152,3655,retweets,3,0.211,2023-06-16
107032,109759,7031,9758,follows,0,0.266,2023-10-15
108585,109107,8584,9106,follows,0,0.384,2023-09-23
107293,106253,7292,6252,replies,2,0.727,2023-07-12
102436,101306,2435,1305,follows,0,0.628,2023-09-09
104007,100923,4006,922,follows,0,0.286,2023-06-10
105532,107047,5531,7046,retweets,3,0.219,2023-06-17
104330,109588,4329,9587,mentions,1,0.146,2023-08-20
103406,101929,3405,1928,mentions,1,0.281,2023-10-02
109048,107724,9047,7723,follows,0,0.803,2023-01-02
103109,104630,3108,4629,follows,0,0.656,2023-08-03
105909,104777,5908,4776,follows,0,0.584,2023-04-26
100415,101135,414,1134,replies,2,0.203,2023-04-07
105745,108110,5744,8109,retweets,3,0.944,2023-03-16
104030,109525,4029,9524,follows,0,0.229,2023-03-25
104789,101505,4788,1504,mentions,1,0.375,2023-08-29
102090,101626,2089,1625,mentions,1,0.531,2023-11-05
102476,102381,2475,2380,retweets,3,0.207,2023-03-29
105030,108361,5029,8360,follows,0,0.989,2023-01-26
105296,101331,5295,1330,follows,0,0.848,2023-11-22
104055,104213,4054,4212,mentions,1,0.792,2023-04-19
104473,104868,4472,4867,replies,2,0.589,2023-12-20
109388,108932,9387,8931,retweets,3,0.319,2023-10-09
100796,100070,795,69,follows,0,0.798,2023-08-05
100203,100662,202,661,follows,0,0.699,2023-06-28
102666,103976,2665,3975,mentions,1,0.481,2023-11-08
108533,101301,8532,1300,retweets,3,0.581,2023-02-26
100842,102589,841,2588,mentions,1,0.233,2023-12-07
103875,101542,3874,1541,replies,2,0.171,2023-10-30
109404,108676,9403,8675,retweets,3,0.558,2023-12-23
105451,107720,5450,7719,replies,2,0.616,2023-04-23
109284,105234,9283,5233,replies,2,0.751,2023-01-03
108620,102771,8619,2770,retweets,3,0.701,2023-11-06
103554,103770,3553,3769,retweets,3,0.676,2023-10-07
105322,100492,5321,491,follows,0,0.929,2023-01-16
101501,103075,1500,3074,follows,0,0.04,2023-07-31
107376,100633,7375,632,retweets,3,0.893,2023-04-17
103095,109333,3094,9332,retweets,3,0.713,2023-05-21
103274,104519,3273,4518,follows,0,0.554,2023-10-20
100413,104787,412,4786,follows,0,0.9,2023-07-22
101599,100183,1598,182,retweets,3,0.595,2023-09-26
103019,104013,3018,4012,retweets,3,0.455,2023-01-07
108642,108559,8641,8558,replies,2,0.808,2023-01-03
104985,100826,4984,825,mentions,1,0.563,2023-05-09
101402,100254,1401,253,replies,2,0.452,2023-05-21
104048,100866,4047,865,replies,2,0.458,2023-01-12
102250,104003,2249,4002,mentions,1,0.806,2023-06-07
109615,105971,9614,5970,follows,0,0.911,2023-08-23
109659,109190,9658,9189,retweets,3,0.506,2023-12-14
103654,105625,3653,5624,retweets,3,0.163,2023-12-21
100241,104001,240,4000,follows,0,0.106,2023-07-14
106850,106614,6849,6613,retweets,3,0.922,2023-06-20
106753,108139,6752,8138,follows,0,0.712,2023-05-23
102014,103597,2013,3596,replies,2,0.363,2023-02-07
100084,101238,83,1237,follows,0,0.657,2023-12-16
105017,105742,5016,5741,replies,2,0.978,2023-12-20
100959,101577,958,1576,follows,0,0.704,2023-10-17
104439,107321,4438,7320,retweets,3,0.195,2023-11-07
101379,102874,1378,2873,follows,0,0.756,2023-09-02
104101,100192,4100,191,replies,2,0.67,2023-06-07
104969,108414,4968,8413,follows,0,0.873,2023-07-26
108688,109864,8687,9863,retweets,3,0.351,2023-08-09
102724,103339,2723,3338,follows,0,0.508,2023-06-27
108483,105827,8482,5826,retweets,3,0.834,2023-05-29
107198,107933,7197,7932,retweets,3,0.644,2023-01-27
109892,107976,9891,7975,retweets,3,0.281,2023-07-09
108821,107475,8820,7474,replies,2,0.787,2023-02-24
100824,100576,823,575,follows,0,0.341,2023-01-19
108833,109862,8832,9861,replies,2,0.132,2023-02-27
109779,108136,9778,8135,mentions,1,0.886,2023-02-26
101453,102138,1452,2137,follows,0,0.372,2023-02-14
100829,109943,828,9942,follows,0,0.075,2023-11-05
109557,108945,9556,8944,follows,0,0.692,2023-09-11
107815,109032,7814,9031,replies,2,0.844,2023-11-03
105413,105273,5412,5272,follows,0,0.49,2023-10-23
107782,108662,7781,8661,mentions,1,0.909,2023-08-19
101445,102315,1444,2314,retweets,3,0.654,2023-05-09
103659,108108,3658,8107,mentions,1,0.249,2023-03-27
109920,103528,9919,3527,retweets,3,0.774,2023-12-10
106426,108081,6425,8080,retweets,3,0.614,2023-12-29
102270,100817,2269,816,follows,0,0.911,2023-11-29
103914,104974,3913,4973,retweets,3,0.573,2023-03-23
101584,103031,1583,3030,follows,0,0.856,2023-07-24
100006,101337,5,1336,follows,0,0.422,2023-07-21
109742,103835,9741,3834,follows,0,0.307,2023-04-13
103489,105869,3488,5868,retweets,3,0.416,2023-12-21
109195,107518,9194,7517,mentions,1,0.62,2023-03-14
101836,104181,1835,4180,follows,0,0.721,2023-04-30
107346,108662,7345,8661,retweets,3,0.723,2023-11-30
105160,106073,5159,6072,retweets,3,0.862,2023-04-18
109780,108795,9779,8794,follows,0,0.741,2023-05-30
109668,106475,9667,6474,retweets,3,0.868,2023-02-04
104991,104817,4990,4816,follows,0,0.717,2023-08-25
103359,107754,3358,7753,replies,2,0.582,2023-02-04
109639,108409,9638,8408,follows,0,0.677,2023-09-09
102084,100496,2083,495,mentions,1,0.471,2023-05-26
108930,109323,8929,9322,retweets,3,0.873,2023-04-17
107428,105522,7427,5521,replies,2,0.686,2023-04-07
105467,103995,5466,3994,mentions,1,0.986,2023-11-21
108122,108170,8121,8169,follows,0,0.924,2023-10-07
105912,107895,5911,7894,follows,0,0.802,2023-04-25
105486,106766,5485,6765,retweets,3,0.805,2023-10-19
107068,106803,7067,6802,retweets,3,0.847,2023-10-18
106683,102397,6682,2396,retweets,3,0.772,2023-06-06
106560,107372,6559,7371,retweets,3,0.922,2023-09-04
106621,108626,6620,8625,retweets,3,0.85,2023-09-15
108937,106250,8936,6249,retweets,3,0.133,2023-05-11
103703,102815,3702,2814,replies,2,0.314,2023-12-01
103436,101476,3435,1475,retweets,3,0.411,2023-03-06
100047,102939,46,2938,follows,0,0.442,2023-03-02
102272,108886,2271,8885,follows,0,0.776,2023-06-30
104440,101789,4439,1788,follows,0,0.521,2023-05-08
108934,105946,8933,5945,follows,0,0.626,2023-07-12
104757,100023,4756,22,follows,0,0.391,2023-12-23
106216,106964,6215,6963,follows,0,0.45,2023-11-14
109534,108679,9533,8678,retweets,3,0.581,2023-10-29
109254,107268,9253,7267,retweets,3,0.34,2023-08-19
101925,105031,1924,5030,retweets,3,0.635,2023-09-02
101276,100003,1275,2,follows,0,0.259,2023-09-04
104806,102024,4805,2023,follows,0,0.129,2023-03-17
102600,101549,2599,1548,retweets,3,0.263,2023-01-09
102830,107963,2829,7962,follows,0,0.45,2023-12-12
107920,106656,7919,6655,retweets,3,0.491,2023-04-09
107415,105719,7414,5718,retweets,3,0.756,2023-05-15
107670,106849,7669,6848,retweets,3,0.851,2023-06-03
109778,109244,9777,9243,replies,2,0.515,2023-06-03
105343,107526,5342,7525,replies,2,0.619,2023-12-17
104611,103335,4610,3334,follows,0,0.231,2023-02-07
101483,103412,1482,3411,retweets,3,0.707,2023-08-04
101922,105321,1921,5320,follows,0,0.676,2023-09-05
100219,102883,218,2882,follows,0,0.555,2023-08-30
100034,102771,33,2770,follows,0,0.621,2023-02-18
103526,103237,3525,3236,replies,2,0.58,2023-10-06
109170,106877,9169,6876,retweets,3,0.159,2023-05-23
108638,108870,8637,8869,retweets,3,0.317,2023-12-09
108973,105625,8972,5624,retweets,3,0.795,2023-01-04
109509,109107,9508,9106,replies,2,0.245,2023-09-06
105568,109201,5567,9200,follows,0,0.8,2023-05-19
108702,107044,8701,7043,mentions,1,0.75,2023-10-01
103551,103013,3550,3012,follows,0,0.642,2023-10-07
106397,101628,6396,1627,follows,0,0.678,2023-05-09
108066,108152,8065,8151,follows,0,0.288,2023-10-02
107933,100616,7932,615,mentions,1,0.638,2023-01-02
109262,105040,9261,5039,retweets,3,0.817,2023-08-19
105750,107458,5749,7457,retweets,3,0.739,2023-11-15
108796,109009,8795,9008,follows,0,0.257,2023-01-04
109458,108367,9457,8366,follows,0,0.713,2023-01-23
100609,102689,608,2688,replies,2,0.365,2023-04-20
100568,104563,567,4562,replies,2,0.226,2023-03-20
109344,108323,9343,8322,retweets,3,0.127,2023-11-01
105166,102132,5165,2131,follows,0,0.134,2023-03-04
107468,102515,7467,2514,retweets,3,0.763,2023-04-04
103415,100094,3414,93,replies,2,0.243,2023-09-13
109640,108014,9639,8013,retweets,3,0.822,2023-10-19
104237,101806,4236,1805,replies,2,0.356,2023-03-23
101230,102604,1229,2603,follows,0,0.748,2023-05-06
104417,101916,4416,1915,follows,0,0.441,2023-04-26
102441,109516,2440,9515,retweets,3,0.384,2023-08-06
109847,108815,9846,8814,retweets,3,0.381,2023-02-04
102048,100004,2047,3,follows,0,0.464,2023-03-06
103026,103582,3025,3581,replies,2,0.365,2023-03-15
109393,109724,9392,9723,retweets,3,0.461,2023-08-08
109596,105235,9595,5234,replies,2,0.563,2023-05-22
103212,103140,3211,3139,mentions,1,0.696,2023-03-24
106882,103737,6881,3736,retweets,3,0.955,2023-02-22
100622,102912,621,2911,follows,0,0.638,2023-10-23
108919,109490,8918,9489,follows,0,0.827,2023-04-14
108222,107702,8221,7701,retweets,3,0.918,2023-04-11
104168,103936,4167,3935,mentions,1,0.399,2023-11-08
102857,101479,2856,1478,follows,0,0.372,2023-10-20
104812,100525,4811,524,follows,0,0.184,2023-10-03
104902,104848,4901,4847,retweets,3,0.623,2023-06-02
105412,103950,5411,3949,follows,0,0.594,2023-02-05
107390,108016,7389,8015,retweets,3,0.675,2023-03-09
108650,106994,8649,6993,retweets,3,0.652,2023-10-12
109020,100805,9019,804,follows,0,0.338,2023-09-03
109959,109191,9958,9190,mentions,1,0.579,2023-09-04
105929,108337,5928,8336,retweets,3,0.626,2023-04-30
100926,103758,925,3757,follows,0,0.428,2023-12-25
108174,107897,8173,7896,mentions,1,0.718,2023-07-05
102797,103823,2796,3822,follows,0,0.236,2023-09-23
105138,105606,5137,5605,follows,0,0.648,2023-12-15
109187,100535,9186,534,retweets,3,0.468,2023-02-10
106885,108208,6884,8207,mentions,1,0.76,2023-08-07
109004,109009,9003,9008,follows,0,0.639,2023-12-12
104988,104018,4987,4017,follows,0,0.641,2023-09-28
109623,106351,9622,6350,retweets,3,0.543,2023-01-31
106189,105027,6188,5026,retweets,3,0.821,2023-03-21
106888,104455,6887,4454,replies,2,0.087,2023-04-14
108791,107163,8790,7162,replies,2,0.331,2023-07-25
109374,108737,9373,8736,retweets,3,0.459,2023-03-04
108756,109792,8755,9791,follows,0,0.542,2023-01-28
105873,101817,5872,1816,replies,2,0.617,2023-08-31
104230,101962,4229,1961,retweets,3,0.709,2023-04-06
106583,106741,6582,6740,retweets,3,0.632,2023-04-18
107738,105194,7737,5193,follows,0,0.985,2023-08-23
104785,100818,4784,817,retweets,3,0.63,2023-08-29
109690,109244,9689,9243,retweets,3,0.293,2023-11-14
108097,107188,8096,7187,retweets,3,0.732,2023-06-29
105680,105222,5679,5221,follows,0,0.783,2023-06-13
102717,108740,2716,8739,follows,0,0.72,2023-06-14
107023,108128,7022,8127,follows,0,0.883,2023-03-21
102789,101258,2788,1257,replies,2,0.459,2023-09-06
101131,103833,1130,3832,retweets,3,0.287,2023-10-24
109402,105131,9401,5130,replies,2,0.209,2023-03-16
101795,106367,1794,6366,replies,2,0.155,2023-04-19
107879,105607,7878,5606,retweets,3,0.882,2023-12-09
102918,103616,2917,3615,retweets,3,0.948,2023-04-13
101897,101323,1896,1322,follows,0,0.439,2023-07-04
109748,106291,9747,6290,follows,0,0.406,2023-04-06
109704,105385,9703,5384,retweets,3,0.754,2023-03-30
109427,105087,9426,5086,replies,2,0.535,2023-08-04
107153,109703,7152,9702,follows,0,0.534,2023-06-09
107265,109992,7264,9991,mentions,1,0.978,2023-10-27
108313,106954,8312,6953,retweets,3,0.586,2023-06-03
104137,103187,4136,3186,follows,0,0.624,2023-09-27
104216,104754,4215,4753,retweets,3,0.749,2023-05-22
107216,109642,7215,9641,retweets,3,0.501,2023-02-17
109026,107893,9025,7892,retweets,3,0.919,2023-10-19
100685,102586,684,2585,replies,2,0.286,2023-02-10
108931,105295,8930,5294,replies,2,0.35,2023-03-16
101375,102786,1374,2785,retweets,3,0.291,2023-09-04
100244,100570,243,569,follows,0,0.43,2023-02-20
109496,106152,9495,6151,retweets,3,0.312,2023-07-20
106650,109946,6649,9945,replies,2,0.097,2023-03-01
107967,105051,7966,5050,retweets,3,0.67,2023-01-28
108996,106834,8995,6833,mentions,1,0.36,2023-11-02
102634,103558,2633,3557,replies,2,0.575,2023-07-16
102405,102723,2404,2722,follows,0,0.348,2023-05-16
105198,103139,5197,3138,follows,0,0.138,2023-04-19
100509,100183,508,182,replies,2,0.564,2023-03-22
106361,102997,6360,2996,retweets,3,0.518,2023-08-24
104210,103146,4209,3145,follows,0,0.622,2023-01-08
108407,106691,8406,6690,retweets,3,0.806,2023-12-09
100546,101686,545,1685,retweets,3,0.501,2023-11-03
105988,102654,5987,2653,retweets,3,0.299,2023-05-01
103622,104812,3621,4811,follows,0,0.414,2023-09-05
109202,109594,9201,9593,mentions,1,0.931,2023-02-18
109427,100564,9426,563,follows,0,0.317,2023-05-20
108688,109223,8687,9222,replies,2,0.324,2023-10-29
100850,102864,849,2863,follows,0,0.969,2023-04-12
107177,108307,7176,8306,mentions,1,0.277,2023-02-14
101846,100780,1845,779,mentions,1,0.358,2023-08-17
103168,101524,3167,1523,mentions,1,0.128,2023-10-18
109366,104810,9365,4809,mentions,1,0.255,2023-10-12
103585,103517,3584,3516,retweets,3,0.798,2023-10-14
100606,102450,605,2449,retweets,3,0.5,2023-01-24
101191,109706,1190,9705,retweets,3,0.474,2023-01-25
102199,100026,2198,25,retweets,3,0.721,2023-01-12
102083,104169,2082,4168,follows,0,0.567,2023-02-21
104409,105910,4408,5909,follows,0,0.513,2023-01-14
100763,108354,762,8353,replies,2,0.311,2023-03-31
101689,100076,1688,75,replies,2,0.09,2023-05-03
105194,100344,5193,343,follows,0,0.08,2023-04-07
106903,108874,6902,8873,mentions,1,0.426,2023-09-09
109792,109996,9791,9995,follows,0,0.748,2023-07-08
104861,103509,4860,3508,mentions,1,0.644,2023-09-05
107472,105971,7471,5970,follows,0,0.983,2023-03-01
107203,100580,7202,579,follows,0,0.502,2023-03-25
105914,105270,5913,5269,replies,2,0.843,2023-08-04
107829,103379,7828,3378,follows,0,0.473,2023-09-16
104956,106857,4955,6856,follows,0,0.625,2023-09-09
101867,100815,1866,814,follows,0,0.397,2023-06-01
103605,104000,3604,3999,retweets,3,0.18,2023-04-01
107984,105095,7983,5094,retweets,3,0.884,2023-02-14
101215,102194,1214,2193,follows,0,0.393,2023-02-02
103573,103464,3572,3463,mentions,1,0.815,2023-08-16
106774,108661,6773,8660,follows,0,0.952,2023-12-30
102679,102931,2678,2930,follows,0,0.337,2023-05-19
106120,100479,6119,478,replies,2,0.426,2023-05-02
104285,103358,4284,3357,follows,0,0.542,2023-10-03
108615,107245,8614,7244,replies,2,0.403,2023-10-04
101001,102587,1000,2586,replies,2,0.862,2023-05-12
108862,109800,8861,9799,replies,2,0.238,2023-03-27
104437,106546,4436,6545,replies,2,0.485,2023-09-08
108363,101798,8362,1797,mentions,1,0.857,2023-09-15
104405,104228,4404,4227,follows,0,0.728,2023-09-21
100698,102691,697,2690,replies,2,0.492,2023-03-14
102779,106009,2778,6008,follows,0,0.41,2023-04-18
109296,105956,9295,5955,mentions,1,0.724,2023-02-08
103605,103774,3604,3773,follows,0,0.226,2023-05-28
104566,109179,4565,9178,mentions,1,0.355,2023-02-11
102264,103581,2263,3580,follows,0,0.496,2023-12-08
102924,103221,2923,3220,mentions,1,0.554,2023-05-11
102816,102019,2815,2018,replies,2,0.666,2023-06-05
105856,108361,5855,8360,mentions,1,0.758,2023-03-27
103345,104868,3344,4867,follows,0,0.515,2023-06-13
102298,103732,2297,3731,mentions,1,0.375,2023-10-27
103249,102337,3248,2336,mentions,1,0.741,2023-09-05
104284,103793,4283,3792,follows,0,0.216,2023-07-01
105110,108268,5109,8267,follows,0,0.737,2023-11-08
106907,106237,6906,6236,follows,0,0.778,2023-03-25
109505,106047,9504,6046,retweets,3,0.506,2023-03-16
100344,101527,343,1526,follows,0,0.344,2023-05-02
105986,107196,5985,7195,retweets,3,0.235,2023-10-28
106360,102684,6359,2683,retweets,3,0.194,2023-02-01
108197,103910,8196,3909,retweets,3,0.737,2023-07-15
105972,107017,5971,7016,mentions,1,0.496,2023-07-02
108548,109830,8547,9829,follows,0,0.555,2023-03-11
103904,103474,3903,3473,follows,0,0.862,2023-12-14
105469,106121,5468,6120,follows,0,0.887,2023-10-22
106712,103047,6711,3046,replies,2,0.19,2023-08-06
103632,101155,3631,1154,follows,0,0.754,2023-05-05
101040,105988,1039,5987,retweets,3,0.339,2023-03-06
108655,108941,8654,8940,follows,0,0.438,2023-09-06
108816,100032,8815,31,follows,0,0.513,2023-12-16
104059,102710,4058,2709,retweets,3,0.146,2023-12-23
109353,106613,9352,6612,retweets,3,0.81,2023-02-01
101864,103070,1863,3069,mentions,1,0.653,2023-06-11
100288,104873,287,4872,mentions,1,0.027,2023-05-02
107490,107508,7489,7507,replies,2,0.98,2023-09-18
105692,107802,5691,7801,follows,0,0.396,2023-12-10
109288,109530,9287,9529,follows,0,0.69,2023-09-05
107278,106998,7277,6997,follows,0,0.827,2023-01-27
108061,105399,8060,5398,retweets,3,0.774,2023-07-18
107197,108331,7196,8330,retweets,3,0.178,2023-01-09
109360,107133,9359,7132,follows,0,0.551,2023-09-30
106584,105530,6583,5529,replies,2,0.802,2023-10-08
100692,101727,691,1726,mentions,1,0.531,2023-01-21
101947,101202,1946,1201,replies,2,0.407,2023-12-25
103055,109372,3054,9371,follows,0,0.439,2023-09-18
106395,100307,6394,306,mentions,1,0.525,2023-05-09
105336,104760,5335,4759,follows,0,0.126,2023-01-23
106988,105455,6987,5454,follows,0,0.775,2023-10-10
107994,105854,7993,5853,follows,0,0.935,2023-02-09
102798,102785,2797,2784,replies,2,0.269,2023-08-11
104769,105321,4768,5320,replies,2,0.163,2023-06-28
100198,107418,197,7417,follows,0,0.5,2023-07-08
105405,104102,5404,4101,mentions,1,0.798,2023-10-26
108236,101608,8235,1607,retweets,3,0.997,2023-04-22
108783,105270,8782,5269,follows,0,0.404,2023-06-10
108526,105489,8525,5488,follows,0,0.678,2023-11-30
109053,104472,9052,4471,retweets,3,0.325,2023-05-31
103970,104072,3969,4071,follows,0,0.504,2023-01-20
109078,105076,9077,5075,replies,2,0.476,2023-01-20
106525,106689,6524,6688,follows,0,0.923,2023-05-18
109101,107063,9100,7062,replies,2,0.827,2023-05-05
108332,105510,8331,5509,follows,0,0.769,2023-02-19
103784,103618,3783,3617,follows,0,0.067,2023-04-14
105426,107693,5425,7692,replies,2,0.943,2023-10-06
101156,103751,1155,3750,follows,0,0.292,2023-10-17
107452,100662,7451,661,retweets,3,0.865,2023-08-28
109272,107599,9271,7598,retweets,3,0.576,2023-06-11
104548,109087,4547,9086,follows,0,0.35,2023-08-25
106095,105284,6094,5283,retweets,3,0.128,2023-03-11
101103,102213,1102,2212,follows,0,0.627,2023-04-11
104002,101582,4001,1581,follows,0,0.12,2023-11-12
105228,109837,5227,9836,retweets,3,0.698,2023-07-31
104160,103566,4159,3565,follows,0,0.585,2023-06-17
109412,109317,9411,9316,retweets,3,0.518,2023-04-19
104940,101092,4939,1091,replies,2,0.341,2023-01-25
103478,100314,3477,313,follows,0,0.41,2023-12-03
104217,109069,4216,9068,replies,2,0.451,2023-11-19
105260,105765,5259,5764,mentions,1,0.69,2023-06-29
100944,102050,943,2049,retweets,3,0.823,2023-11-22
102555,102301,2554,2300,retweets,3,0.122,2023-08-10
102974,108312,2973,8311,retweets,3,0.8,2023-08-25
102522,109858,2521,9857,retweets,3,0.33,2023-03-29
101507,100761,1506,760,retweets,3,0.255,2023-01-15
108416,107912,8415,7911,retweets,3,0.75,2023-10-31
100269,102835,268,2834,follows,0,0.516,2023-04-06
105150,101767,5149,1766,retweets,3,0.406,2023-04-23
107752,106085,7751,6084,retweets,3,0.759,2023-02-15
108197,105368,8196,5367,retweets,3,0.946,2023-01-01
101244,104423,1243,4422,follows,0,0.401,2023-11-03
103894,101545,3893,1544,follows,0,0.744,2023-06-15
101630,103468,1629,3467,follows,0,0.714,2023-10-30
102959,109379,2958,9378,retweets,3,0.682,2023-08-01
109055,106215,9054,6214,follows,0,0.714,2023-06-05
101681,102314,1680,2313,follows,0,0.795,2023-04-14
103357,101240,3356,1239,replies,2,0.849,2023-09-19
106477,102192,6476,2191,mentions,1,0.007,2023-03-07
106128,108070,6127,8069,mentions,1,0.947,2023-02-15
104188,101220,4187,1219,follows,0,0.315,2023-02-05
109446,108638,9445,8637,follows,0,0.532,2023-01-12
106077,107812,6076,7811,replies,2,0.586,2023-10-10
102334,102048,2333,2047,follows,0,0.86,2023-08-28
106060,103872,6059,3871,mentions,1,0.327,2023-04-09
109936,106470,9935,6469,mentions,1,0.743,2023-10-25
104043,100617,4042,616,follows,0,0.175,2023-10-11
105871,107018,5870,7017,retweets,3,0.584,2023-05-01
102876,109645,2875,9644,follows,0,0.321,2023-12-09
100719,100287,718,286,retweets,3,0.085,2023-09-17
100210,102814,209,2813,retweets,3,0.746,2023-06-05
103359,100201,3358,200,follows,0,0.31,2024-01-01
104276,100836,4275,835,retweets,3,0.6,2023-03-14
106935,100337,6934,336,follows,0,0.927,2023-12-27
100290,100848,289,847,follows,0,0.633,2023-05-23
104739,104954,4738,4953,follows,0,0.628,2023-12-16
109115,108679,9114,8678,retweets,3,0.56,2023-02-11
102457,108071,2456,8070,mentions,1,0.75,2023-06-08
103437,103364,3436,3363,replies,2,0.541,2023-08-23
104656,100724,4655,723,retweets,3,0.316,2023-05-10
104008,103375,4007,3374,replies,2,0.578,2023-05-02
100967,102261,966,2260,follows,0,0.803,2023-04-28
102033,100199,2032,198,follows,0,0.942,2023-06-22
103088,104880,3087,4879,follows,0,0.74,2023-04-12
102677,103980,2676,3979,replies,2,0.452,2023-05-20
102834,104047,2833,4046,retweets,3,0.352,2023-11-06
101725,103769,1724,3768,follows,0,0.456,2023-07-16
100900,101470,899,1469,mentions,1,0.524,2023-08-04
103485,100471,3484,470,replies,2,0.292,2023-05-23
104819,105581,4818,5580,retweets,3,0.603,2023-11-18
108623,108198,8622,8197,mentions,1,0.287,2023-01-17
100497,102475,496,2474,follows,0,0.734,2023-04-20
106619,105939,6618,5938,replies,2,0.555,2024-01-01
102232,104667,2231,4666,follows,0,0.293,2023-12-20
109324,105788,9323,5787,follows,0,0.941,2023-06-16
101618,108250,1617,8249,mentions,1,0.16,2023-12-12
105386,107416,5385,7415,mentions,1,0.85,2023-04-23
102300,100274,2299,273,replies,2,0.792,2023-10-25
105073,106704,5072,6703,mentions,1,0.747,2023-09-18
109031,109131,9030,9130,retweets,3,0.586,2023-04-02
106910,100626,6909,625,follows,0,0.736,2023-05-08
104679,105272,4678,5271,follows,0,0.553,2023-06-06
102203,100682,2202,681,mentions,1,0.625,2023-02-10
101021,107569,1020,7568,follows,0,0.236,2023-06-08
