user_id,node_idx,screen_name,account_type,label,created_at,location,account_age_days,followers_count,following_count,post_count,listed_count,verified,has_profile_image,has_description,default_profile,profile_completeness,posts_per_day,reply_ratio,retweet_ratio,mention_ratio,url_ratio,hashtag_ratio,duplicate_content_ratio
106773,6772,user_106773,bot,1,2023-05-30,"Dubai, UAE",216,248.0,467.0,143.0,13.0,0,0,1,1,0.561,5.0,0.1227,0.5815,0.1105,0.7453,0.439,0.6197
105519,5518,user_105519,bot,1,2022-08-15,"California, USA",504,88.0,115.0,11840.0,5.0,0,1,0,1,0.2244,35.5262,0.0233,0.8988,0.0623,0.5644,0.4846,0.9672
105118,5117,user_105118,bot,1,2023-01-03,"Berlin, Germany",363,244.0,1324.0,1199.0,3.0,0,1,0,1,0.3408,95.1694,0.0016,0.5184,0.0064,0.7191,0.964,0.6822
106180,6179,user_106180,bot,1,2022-03-09,Unknown,663,56.0,881.0,192.0,1.0,0,0,0,1,0.5439,29.7581,0.0165,0.5912,0.0,0.532,0.9522,0.8932
104710,4709,user_104710,human,0,2019-02-20,"Toronto, Canada",1776,65.0,241.0,913.0,0.0,0,1,0,0,0.5586,2.7339,0.4118,0.1238,0.017,0.2284,0.3064,0.0159
108122,8121,user_108122,bot,1,2023-02-11,"Berlin, Germany",324,968.0,274.0,938.0,40.0,0,0,1,1,0.0854,57.537,0.1321,0.5408,0.0072,0.4456,0.2353,0.7932
105970,5969,user_105970,bot,1,2022-08-27,"Toronto, Canada",492,5.0,2273.0,94.0,210.02000000000044,0,0,1,0,0.0477,39.8809,0.3166,0.5543,0.0931,0.6439,0.8931,0.852
106785,6784,user_106785,bot,1,2023-01-01,Unknown,365,1.0,737.0,7909.0,165.0,0,0,0,1,0.183,5.0,0.0509,0.6299,0.011,0.6935,0.8838,0.8167
103479,3478,user_103479,human,0,2017-03-06,"Berlin, Germany",2492,7509.240000000005,372.0,557.0,35.0,0,1,1,0,0.5477,1.5876,0.1587,0.0332,0.0076,0.2616,0.3801,0.1458
108415,8414,user_108415,bot,1,2023-12-31,Unknown,1,5.0,1722.0,3105.0,10.0,0,0,0,1,0.4309,47.2497,0.0152,0.802,0.0619,0.4372,0.4774,0.7697
103925,3924,user_103925,human,0,2019-07-04,"Dubai, UAE",1642,61.0,3222.0,719.0,2.0,0,1,1,0,0.6356,2.5549,0.0325,0.3817,0.1215,0.7311,0.6839,0.0704
101749,1748,user_101749,human,0,2018-10-06,"Tokyo, Japan",1913,154.0,350.0,554.0,36.0,0,1,0,1,0.9745,4.8223,0.4028,0.0637,0.0634,0.4298,0.2095,0.0382
100733,732,user_100733,human,0,2018-05-28,"Sydney, Australia",2044,1531.0,131.0,1596.0,0.0,0,1,1,1,0.769,1.8516,0.2027,0.2275,0.0316,0.2047,0.0157,0.0644
102554,2553,user_102554,human,0,2018-06-08,"Dubai, UAE",2033,58.0,506.0,7027.0,4.0,0,1,1,0,0.7433,1.1014,0.0903,0.3519,0.1686,0.2766,0.2929,0.3132
105459,5458,user_105459,bot,1,2023-09-12,Unknown,111,644.0,1803.0,5744.0,8.0,0,0,0,1,0.1135,62.7215,0.0574,0.4069,0.0107,0.7591,0.4127,0.6103
105874,5873,user_105874,bot,1,2022-04-26,"Seoul, South Korea",615,50.0,218.0,4619.0,7.0,0,1,0,0,0.0584,44.2072,0.0024,0.7546,0.1054,0.7556,0.3811,0.8553
102663,2662,user_102663,human,0,2018-02-03,"London, UK",2158,120.0,82.0,164.0,3.0,0,1,1,0,0.7406,4.017,0.4168,0.3712,0.0145,0.0619,0.0042,0.1229
109399,9398,user_109399,suspicious,2,2022-07-22,"Sao Paulo, Brazil",528,30.0,707.0,84.0,4.0,0,0,0,0,0.4347,25.8041,0.0097,0.6084,0.1287,0.3606,0.1891,0.2632
106456,6455,user_106456,bot,1,2021-11-09,Unknown,783,4.0,1589.0,1100.0,1.0,0,0,0,1,0.4089,19.3193,0.0025,0.7614,0.0294,0.9277,0.7966,0.9039
103114,3113,user_103114,human,0,2021-01-22,Unknown,1074,49.0,200.0,4701.0,17.0,0,1,1,0,0.5768,1.4005,0.0933,0.643,0.1537,0.4454,0.0172,0.0473
103304,3303,user_103304,human,0,2020-10-04,Unknown,1184,406.0,659.0,533.0,31.0,0,1,0,0,0.2729,1.945,0.2974,0.21,0.4325,0.0365,0.5399,0.1273
101345,1344,user_101345,human,0,2017-07-07,"Mumbai, India",2369,346.0,279.0,215.0,2.0,0,0,0,1,0.6734,1.5293,0.5461,0.0844,0.0894,0.0313,0.0873,0.0003
101691,1690,user_101691,human,0,2018-02-09,"Paris, France",2152,671.0,123.0,357.0,36.0,0,1,1,0,0.7159,4.2678,0.1564,0.1512,0.0696,0.2472,0.0639,0.0101
107181,7180,user_107181,bot,1,2022-04-28,"Sydney, Australia",613,11.0,1086.0,633.0,2.0,0,0,0,0,0.0818,16.6397,0.0148,0.4067,0.0016,0.6345,0.6102,0.6544
106500,6499,user_106500,bot,1,2022-03-07,"London, UK",665,2724.0,1534.0,2523.0,41.0,0,0,1,1,0.1959,53.3877,0.0531,0.7767,0.031,0.5759,0.2533,0.7755
103309,3308,user_103309,human,0,2016-03-07,"Sydney, Australia",2856,126.0,1470.0,2905.0,1.0,0,1,1,0,0.4395,0.9648,0.1543,0.4764,0.0368,0.2116,0.0194,0.0156
101505,1504,user_101505,human,0,2019-05-10,"Sydney, Australia",1697,1632.0,2288.0,1401.0,1.0,0,1,1,0,0.8321,2.4172,0.2196,0.2201,0.0278,0.0598,0.1349,0.0921
101807,1806,user_101807,human,0,2018-08-20,"Toronto, Canada",1960,84.0,44.0,13778.0,27.0,0,1,1,0,0.8809,3.9722,0.6087,0.3465,0.0734,0.4091,0.0015,0.0963
108470,8469,user_108470,bot,1,2023-11-30,"California, USA",32,308.0,168.0,876.0,4.0,0,0,0,1,0.0353,60.5158,0.2368,0.763,0.0873,0.8507,0.6563,0.5719
105370,5369,user_105370,bot,1,2023-12-31,"California, USA",1,22.0,1295.0,1687.0,53.0,0,1,0,1,0.6009,5.0,0.2154,0.6959,0.2428,0.6311,0.6321,0.6981
103792,3791,user_103792,human,0,2019-10-02,"New York, USA",1552,174.0,415.0,5627.0,10.0,0,1,1,0,0.5778,2.618,0.311,0.0546,0.0162,0.2701,0.0878,0.0001
109521,9520,user_109521,suspicious,2,2021-07-12,Unknown,903,4.0,1356.0,686.0,18.0,0,1,0,1,0.0739,20.9404,0.2644,0.2944,0.022,0.84,0.2045,0.5945
107330,7329,user_107330,bot,1,2023-04-23,"London, UK",253,210.0,711.0,501.0,19.0,0,0,0,1,0.13,83.9238,0.111,0.4815,0.1144,0.8618,0.6195,0.9465
105910,5909,user_105910,bot,1,2023-05-20,"Mumbai, India",226,7.0,972.0,1270.0,18.0,0,0,0,1,0.2793,59.2582,0.2779,0.8807,0.049,0.7187,0.514,0.7881
106826,6825,user_106826,bot,1,2022-04-11,"New York, USA",630,110.0,13351.0,1367.0,7.0,0,0,0,0,0.1371,40.9497,0.0329,0.7398,0.0006,0.7314,0.7747,0.9389
107264,7263,user_107264,bot,1,2023-02-20,"Tokyo, Japan",315,25.0,30.0,463.0,1.0,0,0,0,1,0.086,44.9567,0.0764,0.6321,0.0047,0.9354,0.7211,0.7334
101849,1848,user_101849,human,0,2017-06-25,Unknown,2381,7509.240000000005,15.0,1286.0,11.0,0,0,1,0,0.7255,2.928,0.4046,0.0342,0.3591,0.5168,0.2055,0.0023
104513,4512,user_104513,human,0,2020-01-16,"Sao Paulo, Brazil",1446,1434.0,78.0,273.0,2.0,0,1,1,1,0.713,3.0139,0.2884,0.1476,0.1921,0.3075,0.1879,0.0064
102432,2431,user_102432,human,0,2020-09-30,Unknown,1188,39.0,1549.0,6744.0,1.0,0,1,0,1,0.8123,4.339,0.0544,0.464,0.1659,0.373,0.0675,0.0138
104661,4660,user_104661,human,0,2016-08-21,"New York, USA",2689,305.0,515.0,5581.0,23.0,0,1,1,0,0.9138,1.8221,0.0374,0.4622,0.1702,0.1449,0.0119,0.0
108886,8885,user_108886,suspicious,2,2022-09-18,"Sao Paulo, Brazil",470,33.0,1164.0,834.0,5.0,0,0,0,1,0.2762,14.8277,0.0832,0.5813,0.0468,0.2502,0.8587,0.4384
105585,5584,user_105585,bot,1,2022-09-04,"Berlin, Germany",484,23.0,324.0,153.0,58.0,0,0,0,0,0.1398,61.2896,0.053,0.661,0.0183,0.6736,0.8089,0.6852
100143,142,user_100143,human,0,2021-09-18,"New York, USA",835,1557.0,116.0,59.0,11.0,0,1,1,0,0.6061,0.1,0.2517,0.1979,0.1812,0.089,0.097,0.0146
108761,8760,user_108761,suspicious,2,2022-01-20,Unknown,711,811.0,929.0,925.0,8.0,0,1,1,0,0.1922,16.7095,0.1419,0.4327,0.2492,0.7874,0.8226,0.3162
109212,9211,user_109212,suspicious,2,2023-11-13,"Tokyo, Japan",49,256.0,1035.0,1096.0,0.0,0,1,1,1,0.7349,18.5177,0.1507,0.9396,0.2677,0.0923,0.7335,0.7411
105265,5264,user_105265,bot,1,2023-01-20,Unknown,346,100.0,649.0,1552.0,0.0,0,1,0,1,0.2633,39.9147,0.2123,0.6104,0.0004,0.9208,0.6162,0.6486
103410,3409,user_103410,human,0,2015-09-17,Unknown,3028,310.0,424.0,766.0,3.0,0,0,0,0,0.7986,3.6844,0.4495,0.2618,0.0864,0.2938,0.264,0.0325
101118,1117,user_101118,human,0,2019-03-03,"California, USA",1765,94.0,223.0,322.0,7.0,1,0,1,0,0.9524,6.9108,0.0899,0.0802,0.1877,0.0533,0.0091,0.0449
101757,1756,user_101757,human,0,2019-04-20,Unknown,1717,555.0,274.0,3049.0,210.02000000000044,0,1,1,0,0.5556,2.2898,0.245,0.0572,0.1217,0.0202,0.1291,0.0403
100498,497,user_100498,human,0,2019-05-22,"London, UK",1685,124.0,271.0,1112.0,0.0,0,1,1,0,0.8201,1.9484,0.1003,0.2529,0.1095,0.1281,0.3517,0.0026
108032,8031,user_108032,bot,1,2023-07-15,"Paris, France",170,36.0,1937.0,1764.0,5.0,0,0,1,0,0.135,42.6411,0.0822,0.452,0.0274,0.6835,0.7602,0.7291
100871,870,user_100871,human,0,2019-05-14,Unknown,1693,127.0,1162.0,121.0,6.0,0,1,1,0,0.8386,1.0402,0.1839,0.2531,0.2045,0.5304,0.1683,0.0082
103358,3357,user_103358,human,0,2022-07-28,Unknown,522,86.0,99.0,195.0,1.0,0,1,0,0,0.4243,4.1662,0.3045,0.3333,0.032,0.3121,0.4898,0.0984
100913,912,user_100913,human,0,2018-08-31,"London, UK",1949,2178.0,43.0,171.0,23.0,0,0,1,0,0.6695,1.8585,0.1001,0.1776,0.068,0.0718,0.0549,0.0492
100722,721,user_100722,human,0,2021-11-19,Unknown,773,4373.0,22.0,1535.0,4.0,0,1,1,1,0.7331,0.1,0.0895,0.0417,0.0737,0.28,0.044,0.0916
102806,2805,user_102806,human,0,2021-12-28,"Dubai, UAE",734,143.0,29.0,160.0,18.0,0,1,1,0,0.8082,2.9291,0.2172,0.403,0.0898,0.3062,0.0029,0.1974
109944,9943,user_109944,suspicious,2,2022-09-23,"Sydney, Australia",465,6.0,222.0,868.0,1.0,0,1,0,0,0.2519,7.6931,0.168,0.6162,0.0284,0.323,0.6738,0.2633
100887,886,user_100887,human,0,2018-02-11,"New York, USA",2150,109.0,89.0,10572.0,1.0,0,1,1,0,0.706,2.8003,0.2907,0.1117,0.0443,0.1775,0.3056,0.0046
109593,9592,user_109593,suspicious,2,2021-09-16,"Dubai, UAE",837,70.0,104.0,629.0,7.0,0,1,1,0,0.6587,35.9212,0.25,0.6322,0.1197,0.5148,0.708,0.6952
106588,6587,user_106588,bot,1,2022-07-30,"Mumbai, India",520,16.0,1102.0,1231.0,8.0,0,0,0,1,0.2211,88.6582,0.0769,0.2958,0.0077,0.8216,0.6333,0.6532
108101,8100,user_108101,bot,1,2023-11-20,"Toronto, Canada",42,27.0,985.0,2312.0,8.0,0,0,0,1,0.2827,26.5064,0.1567,0.6023,0.0157,0.3984,0.6721,0.8387
101521,1520,user_101521,human,0,2017-01-25,"Sydney, Australia",2532,195.0,1187.0,744.0,57.0,0,1,0,0,0.581,1.5232,0.0642,0.3642,0.1665,0.1496,0.1067,0.1246
108690,8689,user_108690,suspicious,2,2020-09-22,"Paris, France",1196,2.0,132.0,356.0,0.0,0,0,1,0,0.4839,18.0371,0.3109,0.6115,0.2349,0.4457,0.8777,0.764
102747,2746,user_102747,human,0,2018-09-05,Unknown,1944,2775.0,2609.0,8913.0,1.0,0,1,1,0,0.8823,4.0722,0.0755,0.1002,0.0757,0.4815,0.136,0.0002
106701,6700,user_106701,bot,1,2023-02-28,"Sydney, Australia",307,107.0,15845.040000000023,1781.0,41.0,0,0,0,1,0.2997,37.6719,0.1394,0.9357,0.034,0.8096,0.7014,0.6771
105776,5775,user_105776,bot,1,2023-01-22,Unknown,344,2.0,307.0,105.0,7.0,0,1,0,0,0.1295,11.8371,0.0181,0.7333,0.0921,0.6767,0.8578,0.8126
100315,314,user_100315,human,0,2016-12-05,Unknown,2583,123.0,111.0,278.0,1.0,0,1,1,0,0.935,3.57,0.3373,0.1401,0.1469,0.4242,0.085,0.0016
101800,1799,user_101800,human,0,2019-01-15,"Tokyo, Japan",1812,2092.0,40.0,129.0,0.0,0,1,1,1,0.8554,2.5304,0.273,0.5855,0.0849,0.2551,0.224,0.0948
100328,327,user_100328,human,0,2017-10-10,Unknown,2274,457.0,444.0,81.0,9.0,0,1,1,0,0.597,4.5132,0.0946,0.4836,0.6268,0.0928,0.0832,0.0185
105643,5642,user_105643,bot,1,2023-04-05,Unknown,271,15.0,15845.040000000023,96.0,21.0,0,0,1,1,0.2549,5.0,0.0286,0.6019,0.0503,0.8933,0.6334,0.6847
104205,4204,user_104205,human,0,2018-11-22,"Toronto, Canada",1866,61.0,1272.0,849.0,1.0,0,1,1,0,0.5597,1.2162,0.0536,0.2006,0.094,0.1425,0.1586,0.0456
103130,3129,user_103130,human,0,2019-10-01,Unknown,1553,503.0,756.0,2258.0,23.0,0,1,1,0,0.7287,3.4344,0.1423,0.4705,0.2314,0.1419,0.0685,0.0639
106861,6860,user_106861,bot,1,2023-03-03,"Berlin, Germany",304,24.0,4508.0,4303.0,15.0,0,1,0,1,0.1763,70.3155,0.3078,0.8351,0.0806,0.2018,0.9003,0.8142
109906,9905,user_109906,suspicious,2,2020-02-06,"Sao Paulo, Brazil",1425,133.0,1966.0,14268.0,2.0,0,0,0,0,0.495,25.2294,0.0342,0.6458,0.152,0.6559,0.4696,0.8936
103969,3968,user_103969,human,0,2015-10-06,"Paris, France",3009,735.0,75.0,194.0,1.0,0,1,1,0,0.8784,0.9898,0.0889,0.2053,0.0149,0.0826,0.2423,0.048
105744,5743,user_105744,bot,1,2023-12-31,"London, UK",1,1.0,4611.0,491.0,1.0,0,0,0,0,0.1648,105.76131200000005,0.0985,0.8824,0.0192,0.6662,0.78,0.4268
106227,6226,user_106227,bot,1,2022-09-05,Unknown,483,4.0,5369.0,1242.0,3.0,0,0,0,1,0.1653,28.1897,0.2403,0.8242,0.205,0.8339,0.7414,0.8852
101974,1973,user_101974,human,0,2018-10-03,"Toronto, Canada",1916,1893.0,92.0,164.0,0.0,0,1,1,0,0.6712,3.0433,0.3925,0.167,0.1309,0.2423,0.0549,0.1859
100337,336,user_100337,human,0,2020-06-06,Unknown,1304,153.0,91.0,76.0,1.0,0,1,1,0,0.8183,2.48,0.316,0.0204,0.0147,0.7302,0.0766,0.1706
102765,2764,user_102765,human,0,2018-08-29,"London, UK",1951,2986.0,304.0,2374.0,38.0,0,1,1,0,0.8288,0.1,0.2714,0.4867,0.0069,0.4633,0.0425,0.018
107661,7660,user_107661,bot,1,2023-08-18,"London, UK",136,64.0,3867.0,13214.0,26.0,0,0,1,1,0.1529,93.0429,0.0332,0.6374,0.1248,0.5954,0.7921,0.8698
100276,275,user_100276,human,0,2018-04-25,"London, UK",2077,1069.0,485.0,10.0,2.0,0,0,1,0,0.7742,0.1,0.1311,0.3713,0.0978,0.2346,0.4948,0.3674
102986,2985,user_102986,human,0,2020-08-26,"Tokyo, Japan",1223,93.0,24.0,3248.0,27.0,0,1,1,0,0.4143,1.2201,0.353,0.2178,0.0904,0.6431,0.2268,0.0558
105647,5646,user_105647,bot,1,2022-12-24,Unknown,373,1221.0,76.0,389.0,4.0,0,0,0,1,0.19,27.1211,0.0892,0.6704,0.0006,0.7993,0.7594,0.7334
105850,5849,user_105850,bot,1,2023-12-31,Unknown,1,10.0,466.0,7742.0,11.0,0,0,0,1,0.3668,30.9217,0.0018,0.6681,0.3887,0.6929,0.6343,0.6551
103478,3477,user_103478,human,0,2022-07-14,"Sao Paulo, Brazil",536,32.0,74.0,1445.0,210.02000000000044,0,1,1,0,0.6881,3.8614,0.5864,0.3107,0.0425,0.3829,0.2502,0.262
107559,7558,user_107559,bot,1,2022-08-22,Unknown,497,30.0,973.0,14869.0,5.0,0,1,1,1,0.1645,55.1034,0.0512,0.6653,0.0045,0.7874,0.7389,0.6749
103559,3558,user_103559,human,0,2019-04-05,Unknown,1732,286.0,528.0,22642.0,3.0,0,1,0,0,0.6972,2.094,0.1516,0.3005,0.1605,0.5669,0.2875,0.1375
102810,2809,user_102810,human,0,2019-12-23,"Seoul, South Korea",1470,18.0,319.0,1092.0,13.0,0,1,0,0,0.256,2.3354,0.1035,0.5762,0.0514,0.0272,0.2878,0.0016
109114,9113,user_109114,suspicious,2,2022-08-25,"Sao Paulo, Brazil",494,134.0,426.0,233.0,20.0,0,0,1,1,0.2984,18.5286,0.2244,0.8042,0.0196,0.6265,0.9273,0.6063
104862,4861,user_104862,human,0,2020-06-06,"Paris, France",1304,671.0,156.0,4784.0,5.0,0,1,1,0,0.5529,2.9926,0.0975,0.3127,0.243,0.452,0.0007,0.0009
106587,6586,user_106587,bot,1,2022-03-14,"Dubai, UAE",658,83.0,3654.0,7676.0,1.0,0,0,0,1,0.0504,69.9256,0.2762,0.4206,0.0019,0.7637,0.8281,0.5118
103417,3416,user_103417,human,0,2017-09-10,"Sao Paulo, Brazil",2304,299.0,21.0,7365.0,7.0,0,1,1,0,0.5684,2.679,0.1724,0.0495,0.1814,0.1834,0.1488,0.0956
100308,307,user_100308,human,0,2020-01-17,"Seoul, South Korea",1445,92.0,388.0,2023.0,6.0,0,1,1,0,0.8719,0.1,0.5165,0.5214,0.0316,0.4084,0.679,0.0001
103909,3908,user_103909,human,0,2018-02-10,"Mumbai, India",2151,770.0,108.0,1008.0,7.0,0,1,1,1,0.6247,4.6929,0.158,0.2527,0.026,0.2664,0.2972,0.0057
100349,348,user_100349,human,0,2020-04-03,"London, UK",1368,16.0,624.0,73.0,7.0,0,1,0,1,0.5023,1.9219,0.3516,0.0211,0.0206,0.1122,0.2261,0.1156
100827,826,user_100827,human,0,2016-06-24,"Toronto, Canada",2747,280.0,156.0,135.0,123.0,0,1,1,1,0.6139,4.9161,0.1444,0.3146,0.098,0.1497,0.0833,0.0333
109502,9501,user_109502,suspicious,2,2022-12-24,Unknown,373,266.0,1558.0,1793.0,7.0,0,0,1,0,0.5104,7.8774,0.1311,0.5986,0.1233,0.5077,0.732,0.2598
104483,4482,user_104483,human,0,2020-06-18,Unknown,1292,39.0,59.0,20.0,42.0,0,1,0,0,0.8347,2.2657,0.1977,0.0839,0.0918,0.5385,0.2115,0.0003
106577,6576,user_106577,bot,1,2023-03-12,"Toronto, Canada",295,161.0,4551.0,829.0,1.0,0,1,0,1,0.3152,105.76131200000005,0.386,0.5713,0.035,0.6418,0.1252,0.6955
103683,3682,user_103683,human,0,2018-10-12,"New York, USA",1907,26.0,106.0,397.0,9.0,0,1,1,1,0.8123,0.1,0.4298,0.2747,0.2263,0.222,0.0786,0.0632
105877,5876,user_105877,bot,1,2023-03-20,"Sydney, Australia",287,16.0,1026.0,787.0,3.0,0,0,0,1,0.3028,14.5079,0.0316,0.7234,0.0005,0.7938,0.5556,0.4191
108388,8387,user_108388,bot,1,2023-04-07,"Tokyo, Japan",269,3.0,409.0,11731.0,6.0,0,1,0,1,0.2499,16.8545,0.0401,0.3536,0.1244,0.6926,0.5637,0.9058
102054,2053,user_102054,human,0,2019-07-29,"California, USA",1617,537.0,110.0,317.0,7.0,0,1,1,0,0.9133,2.1717,0.3991,0.1553,0.074,0.1924,0.5176,0.0083
100072,71,user_100072,human,0,2016-07-19,Unknown,2722,237.0,64.0,1383.0,26.0,0,1,1,0,0.5447,3.7245,0.4154,0.2729,0.2015,0.2846,0.1542,0.0013
105508,5507,user_105508,bot,1,2023-12-31,"Tokyo, Japan",1,27.0,1839.0,5127.0,5.0,0,0,0,0,0.1294,23.4332,0.1547,0.375,0.0927,0.6253,0.7706,0.7443
108515,8514,user_108515,suspicious,2,2020-11-26,"Berlin, Germany",1131,38.0,336.0,464.0,7.0,0,0,0,0,0.3659,25.0112,0.0008,0.6607,0.0767,0.5235,0.4228,0.6265
107511,7510,user_107511,bot,1,2022-04-05,"Tokyo, Japan",636,101.0,167.0,5954.0,3.0,0,0,0,0,0.1603,102.6223,0.0051,0.2682,0.007,0.4403,0.4729,0.7211
108152,8151,user_108152,bot,1,2023-03-11,"London, UK",296,3.0,103.0,1205.0,4.0,0,1,0,1,0.1876,49.3877,0.1647,0.7929,0.0609,0.778,0.1614,0.6798
101667,1666,user_101667,human,0,2020-09-18,"Tokyo, Japan",1200,50.0,672.0,639.0,7.0,0,1,1,0,0.4818,3.5598,0.257,0.1,0.0934,0.0318,0.1727,0.1406
107862,7861,user_107862,bot,1,2022-09-05,"Sydney, Australia",483,2.0,164.0,1772.0,1.0,0,0,0,1,0.4274,36.0267,0.1943,0.4873,0.0036,0.8164,0.4703,0.9094
109160,9159,user_109160,suspicious,2,2022-01-28,Unknown,703,4.0,1143.0,2050.0,13.0,0,0,0,0,0.3839,10.144,0.1065,0.3458,0.2436,0.4249,0.5636,0.6306
105689,5688,user_105689,bot,1,2023-02-27,"London, UK",308,993.0,1080.0,273.0,45.0,0,0,0,1,0.0587,36.965,0.0002,0.4738,0.0948,0.4444,0.5447,0.6911
101446,1445,user_101446,human,0,2020-02-22,"Seoul, South Korea",1409,85.0,498.0,59.0,139.0,0,1,1,0,0.6427,3.6176,0.3762,0.0364,0.0002,0.3129,0.2339,0.0368
105228,5227,user_105228,bot,1,2021-04-11,"California, USA",995,44.0,245.0,232.0,11.0,0,0,0,1,0.1664,47.6311,0.433,0.9804,0.1193,0.9279,0.3831,0.5721
106983,6982,user_106983,bot,1,2023-03-13,Unknown,294,1777.0,713.0,385.0,3.0,0,1,1,1,0.1133,51.6385,0.0596,0.6914,0.076,0.5024,0.6896,0.84
101696,1695,user_101696,human,0,2015-11-21,"Mumbai, India",2963,65.0,72.0,2914.0,2.0,0,1,1,0,0.6692,0.1,0.4951,0.4212,0.2674,0.0009,0.2671,0.0249
102893,2892,user_102893,human,0,2017-10-24,Unknown,2260,55.0,49.0,484.0,6.0,0,1,0,1,0.9646,1.7193,0.1528,0.1225,0.0075,0.0892,0.0371,0.0756
101575,1574,user_101575,human,0,2018-04-23,Unknown,2079,419.0,120.0,82.0,7.0,0,1,1,0,0.5061,4.0215,0.0896,0.1588,0.0817,0.3366,0.1212,0.0906
103204,3203,user_103204,human,0,2016-12-21,"Tokyo, Japan",2567,99.0,278.0,2875.0,22.0,0,0,1,0,0.8379,0.1,0.4304,0.3623,0.0664,0.116,0.1834,0.0881
104406,4405,user_104406,human,0,2017-09-06,Unknown,2308,4954.0,571.0,44.0,7.0,0,1,1,0,0.6363,2.7732,0.0582,0.2908,0.1279,0.6004,0.3623,0.0423
101631,1630,user_101631,human,0,2018-04-12,"California, USA",2090,31.0,1469.0,997.0,3.0,0,1,1,0,0.6486,3.0746,0.4006,0.1025,0.3272,0.437,0.5376,0.0856
108381,8380,user_108381,bot,1,2022-07-17,"Berlin, Germany",533,58.0,200.0,1266.0,1.0,0,0,0,1,0.0199,46.9637,0.1481,0.5416,0.0292,0.9109,0.3688,0.7673
101882,1881,user_101882,human,0,2016-06-02,Unknown,2769,309.0,164.0,291.0,81.0,0,1,1,0,0.9067,5.4507,0.3971,0.3993,0.2841,0.1947,0.0336,0.0003
108822,8821,user_108822,suspicious,2,2023-10-30,"London, UK",63,213.0,734.0,365.0,5.0,0,0,1,0,0.2206,18.8901,0.0914,0.1638,0.0407,0.3885,0.2681,0.2699
106464,6463,user_106464,bot,1,2023-04-04,"Berlin, Germany",272,99.0,942.0,31590.0,172.0,0,1,0,1,0.3451,51.0958,0.1016,0.3944,0.0113,0.7201,0.5466,0.9528
100849,848,user_100849,human,0,2020-02-14,"Toronto, Canada",1417,82.0,174.0,3100.0,2.0,0,1,0,0,0.874,0.4314,0.1445,0.1365,0.1134,0.1201,0.0821,0.0076
109924,9923,user_109924,suspicious,2,2022-01-26,"Sydney, Australia",705,170.0,710.0,3970.0,7.0,0,1,0,0,0.5531,24.4324,0.015,0.4116,0.0932,0.1997,0.6737,0.3459
106189,6188,user_106189,bot,1,2023-11-15,Unknown,47,6.0,2841.0,13135.0,5.0,0,0,0,1,0.1502,63.973,0.0595,0.5082,0.0417,0.6083,0.7576,0.9196
105870,5869,user_105870,bot,1,2022-10-07,"New York, USA",451,120.0,2320.0,730.0,10.0,0,0,1,1,0.3809,52.7423,0.0239,0.6086,0.0847,0.6918,0.7119,0.538
102878,2877,user_102878,human,0,2020-03-03,"Berlin, Germany",1399,539.0,652.0,1267.0,67.0,0,1,0,0,0.8866,1.4426,0.2087,0.1029,0.1059,0.4049,0.1439,0.0038
100187,186,user_100187,human,0,2018-04-19,"London, UK",2083,189.0,52.0,3556.0,5.0,0,1,1,0,0.8678,3.7842,0.2483,0.3163,0.132,0.0218,0.042,0.13
103780,3779,user_103780,human,0,2019-03-20,"California, USA",1748,255.0,301.0,151.0,2.0,0,1,0,0,0.7553,3.1761,0.3687,0.1083,0.0019,0.0941,0.2662,0.0016
101831,1830,user_101831,human,0,2017-11-29,Unknown,2224,641.0,126.0,11483.0,80.0,0,1,1,0,0.5841,6.6468,0.3616,0.4356,0.1129,0.1418,0.5027,0.1557
108326,8325,user_108326,bot,1,2023-07-31,Unknown,154,99.0,1511.0,10823.0,7.0,0,1,0,1,0.3327,74.0546,0.02,0.7457,0.0806,0.5571,0.7078,0.9105
109242,9241,user_109242,suspicious,2,2022-12-11,Unknown,386,384.0,2434.0,226.0,78.0,0,1,1,0,0.199,29.8739,0.0271,0.7663,0.1738,0.4897,0.7309,0.6089
106379,6378,user_106379,bot,1,2022-08-23,Unknown,496,59.0,276.0,503.0,5.0,0,1,0,1,0.3355,42.6974,0.0331,0.8446,0.0707,0.7576,0.7469,0.7683
101235,1234,user_101235,human,0,2020-05-24,"Paris, France",1317,236.0,218.0,122.0,3.0,0,1,1,0,0.8943,2.9444,0.1035,0.4044,0.051,0.5551,0.1226,0.0006
106965,6964,user_106965,bot,1,2023-07-07,"New York, USA",178,107.0,34.0,43401.720000000016,6.0,0,0,0,0,0.0338,13.2032,0.1092,0.3699,0.1066,0.6108,0.4198,0.3873
103916,3915,user_103916,human,0,2019-03-24,Unknown,1744,632.0,151.0,370.0,2.0,0,1,1,0,0.8595,0.6042,0.1617,0.1037,0.2131,0.214,0.0528,0.0354
100447,446,user_100447,human,0,2018-06-22,Unknown,2019,43.0,619.0,441.0,0.0,0,1,1,0,0.4724,0.1,0.4371,0.1676,0.113,0.117,0.2971,0.0684
100845,844,user_100845,human,0,2018-10-20,Unknown,1899,974.0,154.0,2768.0,199.0,0,1,1,0,0.8482,5.3894,0.1646,0.3407,0.3659,0.1488,0.1934,0.0008
