source_user_id,target_user_id,interaction_type,weight,timestamp
102842,104639,retweets,0.544,2023-06-07
109945,106546,retweets,0.877,2023-03-19
106480,109505,follows,0.756,2023-04-26
104679,108141,follows,0.499,2023-10-06
103726,102409,follows,0.791,2023-10-12
102617,101346,follows,0.401,2023-08-10
100853,108527,retweets,0.749,2023-08-07
109414,109772,mentions,0.811,2023-01-06
107033,107397,retweets,0.719,2023-07-22
102289,103790,follows,0.696,2023-04-07
105919,106809,retweets,0.774,2023-06-01
103651,104725,mentions,0.401,2023-09-12
107590,108494,follows,0.823,2023-11-11
109532,102160,follows,0.419,2023-02-22
102349,104925,follows,0.196,2023-01-07
108562,106211,retweets,0.691,2023-05-03
109725,109336,follows,0.425,2023-08-16
107432,103825,retweets,0.712,2023-04-17
109257,109031,retweets,0.654,2023-01-01
107504,103530,mentions,0.93,2023-02-11
101285,108403,follows,0.575,2023-08-23
108433,101741,follows,0.803,2023-08-13
100078,101382,retweets,0.289,2023-07-10
107042,105738,retweets,0.947,2023-03-02
108678,109475,follows,0.678,2023-11-09
107203,108652,retweets,0.635,2023-03-04
102781,104724,mentions,0.794,2023-09-07
105629,106135,mentions,0.547,2023-09-17
100530,108094,retweets,0.205,2023-01-23
109425,106387,mentions,0.483,2023-01-26
103628,103465,replies,0.19,2023-10-17
100341,104303,follows,0.687,2023-07-14
101127,103301,mentions,0.297,2023-09-25
101011,104121,follows,0.884,2023-07-16
100395,104175,follows,0.722,2023-03-09
105180,108626,mentions,0.542,2023-07-29
101626,106185,retweets,0.279,2023-11-18
106534,107892,follows,0.618,2023-11-24
106745,107773,follows,0.942,2023-01-05
107896,107508,mentions,0.861,2023-06-02
109513,106793,follows,0.181,2023-01-02
100120,102738,replies,0.547,2023-02-08
109329,109037,follows,0.337,2023-11-20
100149,103180,replies,0.247,2023-09-14
106154,108139,retweets,0.445,2023-06-12
106395,105171,retweets,0.914,2023-09-27
105831,107408,retweets,0.742,2023-05-03
109674,105232,follows,0.561,2023-11-19
109371,109388,follows,0.616,2023-05-25
105606,103967,replies,0.104,2023-06-17
104510,104824,replies,0.214,2023-06-09
104228,101099,follows,0.149,2023-02-14
100805,103371,retweets,0.847,2023-06-14
107620,108975,follows,0.394,2023-02-19
101932,104800,mentions,0.853,2023-11-20
103694,104052,mentions,0.431,2023-08-12
107455,105738,retweets,0.837,2023-01-07
107439,106757,follows,0.263,2023-12-09
103290,103056,replies,0.621,2023-10-26
100808,100108,replies,0.504,2023-08-05
104835,105596,follows,0.151,2023-10-10
109649,108620,follows,0.751,2023-09-13
101528,105107,replies,0.323,2023-02-26
109430,105052,retweets,0.801,2023-02-17
103457,103183,mentions,0.485,2023-10-09
108175,106040,retweets,0.753,2023-10-28
104787,104460,follows,0.734,2023-09-23
109824,107029,follows,0.389,2023-03-06
107314,108125,follows,0.849,2023-06-09
101360,104030,follows,0.54,2023-08-25
109971,105254,retweets,0.345,2023-03-08
103267,109637,replies,0.691,2023-11-27
102758,104171,follows,0.121,2023-12-28
107672,105054,retweets,0.63,2023-05-14
109812,109055,replies,0.447,2023-08-13
100822,102619,mentions,0.444,2023-09-04
107817,105562,replies,0.812,2023-12-20
101315,104632,follows,0.34,2023-04-28
102786,101934,follows,0.704,2023-12-18
103716,103502,replies,0.633,2023-10-15
104306,102746,mentions,0.761,2023-10-10
100474,104491,retweets,0.321,2023-08-18
105435,104034,retweets,0.449,2023-08-08
102425,100770,replies,0.272,2023-12-28
108810,107231,follows,0.473,2023-05-08
102888,104276,follows,0.292,2023-07-10
105062,103925,retweets,0.619,2023-07-13
107022,104789,retweets,0.391,2023-05-19
108621,100449,follows,0.348,2023-06-01
101200,101571,replies,0.683,2023-09-22
104661,103719,retweets,0.254,2023-10-17
107892,106551,follows,0.639,2023-10-11
106938,109412,retweets,0.748,2023-01-13
100445,102692,follows,0.789,2023-12-28
102849,103040,retweets,0.29,2023-06-24
102697,103547,replies,0.339,2023-10-31
107984,101898,retweets,0.475,2023-04-02
106118,109066,follows,0.738,2023-10-09
103488,101267,follows,0.2,2023-03-25
108159,108482,retweets,0.904,2023-01-23
105387,105732,follows,0.736,2023-07-17
100660,105716,follows,0.607,2023-07-26
108279,105819,retweets,0.578,2023-04-11
104489,103559,replies,0.127,2023-06-30
104991,101192,replies,0.399,2023-02-28
103806,104547,follows,0.09,2023-06-24
106829,101911,follows,0.778,2023-07-03
104007,104563,follows,0.208,2023-11-22
108543,105159,mentions,0.652,2023-03-04
105386,101994,follows,0.458,2023-03-05
104743,102792,follows,0.304,2023-07-11
108978,108462,replies,0.679,2023-07-27
104041,100706,follows,0.67,2023-04-07
105587,107508,replies,0.68,2023-06-22
101546,101749,replies,0.572,2023-10-25
107685,109316,follows,0.449,2023-04-08
107730,107579,follows,0.612,2023-06-29
109605,106990,follows,0.197,2023-09-02
105894,104819,retweets,0.326,2023-10-30
109586,105534,retweets,0.33,2023-05-22
103427,103787,follows,0.83,2023-07-25
107493,107897,retweets,0.947,2023-03-11
108544,108264,retweets,0.239,2023-01-14
103162,105355,follows,0.399,2023-03-11
103167,100145,retweets,0.153,2023-04-14
102799,104751,follows,0.644,2023-01-11
101334,103162,retweets,0.7,2023-07-17
106413,105125,follows,0.419,2023-07-07
108940,109460,retweets,0.46,2023-07-20
107020,108830,follows,0.249,2023-09-11
100242,104550,follows,0.182,2023-07-14
109442,101641,follows,0.307,2023-04-17
102740,108607,replies,0.583,2023-03-14
104322,101691,follows,0.511,2023-07-25
106571,107523,mentions,0.837,2023-03-16
101855,109695,follows,0.594,2023-08-10
106726,105333,retweets,0.923,2023-01-01
109297,108770,retweets,0.564,2023-04-15
101266,100721,retweets,0.22,2023-02-10
100120,107852,retweets,0.392,2023-09-18
100710,102760,replies,0.704,2023-06-24
105984,103350,follows,0.727,2023-08-23
105627,102321,follows,0.638,2023-03-09
102421,102984,follows,0.837,2023-03-01
101378,102184,retweets,0.387,2023-02-26
104489,101570,follows,0.756,2023-10-04
101359,101745,follows,0.409,2023-11-24
101051,100861,follows,0.064,2023-02-13
108812,106595,follows,0.84,2023-12-03
100728,102073,follows,0.771,2023-02-02
105993,105482,follows,0.675,2023-08-06
103324,100783,retweets,0.491,2023-09-08
100876,105750,follows,0.385,2023-05-24
100785,100896,follows,0.165,2023-10-23
104841,103932,follows,0.67,2023-10-18
103175,101818,follows,0.202,2023-06-12
106138,107442,retweets,0.479,2023-02-05
107014,106201,follows,0.994,2023-05-15
109792,109000,retweets,0.638,2023-04-03
100341,101403,follows,0.471,2023-04-27
108777,109552,retweets,0.396,2023-12-13
108584,105540,follows,0.788,2023-04-19
105478,101563,replies,0.325,2023-04-08
103573,108467,follows,0.645,2023-02-08
107730,101463,mentions,0.986,2023-06-30
103300,102557,retweets,0.491,2023-09-28
101009,102546,replies,0.505,2023-01-01
101213,102148,replies,0.416,2023-04-13
109733,100622,mentions,0.223,2023-04-15
109206,107706,retweets,0.695,2023-12-20
105708,108024,retweets,0.788,2023-02-11
109509,108993,mentions,0.494,2023-08-06
109070,103754,replies,0.465,2023-11-17
104396,100244,retweets,0.486,2023-03-26
104106,101409,retweets,0.493,2023-12-01
102748,109882,follows,0.225,2023-03-09
105544,102411,follows,0.581,2023-03-12
109865,109856,replies,0.761,2023-02-16
100633,104604,retweets,0.807,2023-02-11
101357,100997,retweets,0.696,2023-11-17
106767,107912,follows,0.156,2023-01-20
105777,105272,retweets,0.185,2023-05-08
101293,103951,follows,0.396,2023-08-26
101501,104635,follows,0.202,2023-02-06
104270,108972,retweets,0.039,2023-12-18
107172,107437,retweets,0.94,2023-09-23
100904,102470,follows,0.103,2023-03-30
102860,102904,retweets,0.229,2023-02-05
101202,104465,retweets,0.781,2023-09-19
108069,101360,mentions,0.861,2023-06-28
103095,101877,follows,0.692,2023-04-23
105733,108342,retweets,0.82,2023-12-15
105804,106992,follows,0.208,2023-04-17
108693,105684,retweets,0.513,2023-12-12
103314,103776,retweets,0.571,2023-07-03
109336,109437,retweets,0.497,2023-04-13
106377,109622,follows,0.375,2023-04-21
108526,108356,retweets,0.788,2023-07-29
102777,103729,replies,0.301,2023-09-14
101758,104040,follows,0.365,2023-05-09
102706,104564,retweets,0.341,2023-04-05
107434,105032,follows,0.229,2023-04-19
101318,102189,mentions,0.38,2023-12-22
109382,105941,retweets,0.487,2023-12-28
108779,105293,retweets,0.452,2023-05-16
104046,101020,follows,0.333,2023-01-15
101972,105023,replies,0.654,2023-05-16
101035,106318,replies,0.346,2023-01-23
108243,107354,mentions,0.583,2023-04-07
109698,105378,follows,0.641,2023-10-13
105872,107523,retweets,0.451,2023-06-14
108292,105360,retweets,0.907,2023-02-20
105534,108178,replies,0.848,2023-10-04
104678,101196,mentions,0.589,2023-06-14
106555,104147,retweets,0.477,2023-10-01
103175,108328,follows,0.569,2023-03-06
103498,102614,mentions,0.282,2023-10-28
103831,104582,follows,0.264,2023-10-18
108795,105134,replies,0.482,2023-07-23
103628,106992,follows,0.63,2023-09-15
101419,100357,mentions,0.572,2023-08-21
107871,109923,follows,0.761,2023-05-30
109872,100051,follows,0.27,2023-09-19
101216,104927,replies,0.059,2023-03-05
104490,104856,mentions,0.589,2023-09-16
106536,105426,replies,0.152,2023-03-07
104130,108036,follows,0.445,2023-03-01
106803,108135,follows,0.968,2023-12-06
109914,106328,mentions,0.5,2023-11-20
105045,106875,replies,0.364,2023-11-11
106108,103619,follows,0.273,2023-04-28
100708,108481,replies,0.601,2023-09-05
103499,102646,follows,0.755,2023-07-29
105121,107372,retweets,0.811,2023-01-25
106363,107362,follows,0.187,2023-11-23
108296,109299,retweets,0.489,2023-04-14
108625,108626,follows,0.576,2023-03-11
108509,108755,retweets,0.839,2023-06-23
107593,107935,follows,0.862,2023-03-31
109149,106965,retweets,0.224,2023-08-20
100192,104821,follows,0.684,2023-08-25
106327,106256,retweets,0.754,2023-07-31
105569,107939,retweets,0.85,2023-09-11
100139,104362,retweets,0.174,2023-07-23
108189,106086,retweets,0.977,2023-06-11
101124,103574,retweets,0.668,2023-09-03
108399,105050,retweets,0.736,2023-11-08
108808,105084,retweets,0.421,2023-06-10
104740,104894,retweets,0.501,2023-07-09
105586,103784,retweets,0.797,2023-06-19
101263,100107,follows,0.823,2023-06-12
100246,101574,retweets,0.426,2023-03-22
108506,100853,retweets,0.142,2023-05-13
104271,101483,mentions,0.629,2023-10-31
103247,100139,follows,0.846,2023-03-01
107777,107051,retweets,0.215,2023-11-19
106558,106482,retweets,0.593,2023-02-23
101150,103182,follows,0.331,2023-04-20
103366,103067,retweets,0.188,2023-08-28
109791,108447,retweets,0.72,2023-11-23
106203,105504,follows,0.548,2023-09-29
106721,109394,mentions,0.557,2023-01-06
104696,100794,retweets,0.6,2023-02-09
102972,103793,retweets,0.824,2023-06-06
104606,100813,follows,0.25,2023-05-26
108236,103593,retweets,0.506,2023-01-06
108479,105590,retweets,0.686,2023-04-25
105542,105548,retweets,0.629,2023-02-22
100555,107777,replies,0.534,2023-10-26
105070,108337,retweets,0.321,2023-09-22
109023,109623,mentions,0.709,2023-03-18
107426,106632,follows,0.836,2023-10-20
108932,109430,replies,0.726,2023-04-20
104752,103693,replies,0.494,2023-12-02
105055,106483,follows,0.575,2023-11-09
109001,108746,replies,0.501,2023-07-05
106441,108999,replies,0.463,2023-12-01
103773,100528,mentions,0.31,2023-06-01
105350,105267,retweets,0.924,2023-06-20
101120,101055,follows,0.567,2023-01-04
101291,104248,replies,0.421,2023-08-10
109283,107903,retweets,0.956,2023-11-28
108844,109946,mentions,0.472,2023-11-09
102530,100894,retweets,0.6,2023-09-01
108029,106968,retweets,0.825,2023-12-17
106878,108549,follows,0.102,2023-08-31
108787,107079,retweets,0.681,2023-05-22
101461,103743,replies,0.873,2023-12-30
100599,101193,follows,0.473,2023-11-21
102287,104846,follows,0.395,2023-03-18
101971,104142,replies,0.665,2023-08-03
104963,100557,follows,0.456,2023-01-24
108195,102867,follows,0.825,2023-02-01
108985,108748,follows,0.73,2023-07-25
100907,104194,follows,0.521,2023-03-22
103624,102825,follows,0.641,2023-08-20
102287,101218,follows,0.429,2023-01-30
107417,107908,follows,0.789,2023-02-15
108203,107662,replies,0.604,2023-07-23
106007,107693,retweets,0.949,2023-02-03
104706,104264,retweets,0.542,2023-01-25
101159,104244,retweets,0.345,2023-01-23
107166,108094,follows,0.753,2023-04-18
108696,105065,follows,0.956,2023-03-20
108795,105212,retweets,0.43,2024-01-01
101990,103480,follows,0.581,2023-08-05
104350,100930,follows,0.4,2023-02-16
100199,100455,replies,0.226,2023-09-25
107793,101358,retweets,0.217,2023-09-26
102771,104473,replies,0.241,2023-10-26
104327,101988,follows,0.718,2023-09-04
106988,107647,mentions,0.785,2023-11-18
105110,100638,retweets,0.911,2023-05-17
106586,103065,retweets,0.517,2023-05-10
108623,107911,retweets,0.263,2023-04-05
106338,105032,follows,0.693,2023-11-05
101266,106713,replies,0.284,2023-08-14
100008,102695,follows,0.512,2023-11-15
102285,104490,retweets,0.407,2023-07-07
105718,107301,follows,0.75,2023-06-06
109432,109996,mentions,0.765,2023-03-28
102477,101527,follows,0.789,2023-12-10
102242,109028,follows,0.138,2023-12-06
106597,108263,follows,0.716,2023-12-25
109489,106774,retweets,0.87,2023-04-17
101862,106002,retweets,0.074,2023-06-01
107319,108160,replies,0.751,2023-12-28
102404,100942,follows,0.897,2023-04-12
100573,101092,follows,0.385,2023-09-23
103619,102019,follows,0.413,2023-10-21
103629,104360,retweets,0.463,2023-01-31
101821,106322,retweets,0.433,2023-11-06
102701,103177,follows,0.102,2023-08-12
101395,102375,retweets,0.26,2023-04-22
100246,103545,replies,0.564,2023-07-04
102116,102674,follows,0.594,2023-08-28
108876,108617,retweets,0.479,2023-06-21
102607,101073,follows,0.291,2023-09-30
107566,107215,replies,0.506,2023-08-22
103843,101999,mentions,0.566,2023-12-20
102878,102080,follows,0.517,2023-05-22
107560,102137,replies,0.032,2023-07-26
100328,103724,follows,0.662,2023-10-01
107271,106871,mentions,0.606,2023-01-14
109580,106407,follows,0.498,2023-02-28
107842,103656,retweets,0.647,2023-11-30
104274,104083,follows,0.677,2023-06-27
106323,102204,follows,0.403,2023-06-03
100200,101018,follows,0.315,2023-04-28
103445,101697,mentions,0.268,2023-10-15
104523,100086,retweets,0.379,2023-02-12
102941,100415,replies,0.314,2023-12-19
107000,105380,retweets,0.568,2023-01-13
106912,104395,follows,0.808,2023-06-17
109133,109685,follows,0.45,2023-10-15
109651,109545,replies,0.87,2023-02-01
100359,100840,retweets,0.692,2023-11-23
102022,102700,follows,0.518,2023-05-17
102579,101147,follows,0.482,2023-04-05
100700,102304,replies,0.554,2023-09-10
108715,107346,retweets,0.897,2023-11-14
101767,107157,follows,0.354,2023-09-24
107905,107270,follows,0.756,2023-09-15
107908,105929,follows,0.714,2023-09-21
104629,104973,follows,0.371,2023-02-06
105757,105316,follows,0.511,2023-11-25
104438,103504,follows,0.718,2023-12-17
104697,102132,retweets,0.477,2023-03-17
107768,104917,retweets,0.357,2023-08-26
102607,102385,follows,0.863,2023-03-05
100778,102355,retweets,0.26,2023-11-28
100348,100747,follows,0.437,2023-03-06
104610,105837,follows,0.356,2023-01-19
108665,107981,retweets,0.662,2023-02-08
107051,106258,retweets,0.673,2023-01-15
104745,100818,follows,0.845,2023-11-02
104548,106561,retweets,0.495,2023-12-08
105537,107935,follows,0.766,2023-09-16
101774,102549,follows,0.837,2023-03-05
108241,109496,replies,0.493,2023-12-11
107005,101613,retweets,0.68,2023-11-12
109834,108645,mentions,0.4,2023-11-07
105661,100370,replies,0.386,2023-06-19
102049,102454,mentions,0.204,2023-07-02
100403,105193,retweets,0.291,2023-01-25
104104,104197,retweets,0.253,2023-12-21
109502,107205,follows,0.513,2023-10-07
105617,105834,replies,0.31,2023-10-06
102894,109209,follows,0.481,2023-12-05
104221,101722,follows,0.854,2023-02-15
108700,108882,follows,0.597,2023-04-03
107566,102761,mentions,0.108,2023-09-29
106795,105921,follows,0.801,2023-11-24
102604,103901,replies,0.301,2023-09-27
108702,106902,replies,0.897,2023-06-09
108092,105984,replies,0.794,2023-02-25
106300,109065,follows,0.715,2023-04-19
105807,109887,mentions,0.563,2023-11-23
103708,100745,follows,0.53,2023-06-22
100129,101441,follows,0.525,2023-06-23
102887,100097,mentions,0.376,2023-01-27
109764,102518,replies,0.246,2023-06-19
101295,102138,replies,0.178,2023-10-21
107444,106007,follows,0.885,2023-01-16
103685,103443,follows,0.276,2023-06-10
108995,107070,mentions,0.703,2023-09-06
105214,105141,follows,0.671,2023-09-11
103037,101260,follows,0.157,2023-02-02
101934,106946,follows,0.603,2023-07-14
105460,104133,replies,0.397,2023-05-20
108146,105881,follows,0.357,2023-10-27
108043,100248,replies,0.695,2023-08-13
104328,106512,follows,0.38,2023-07-05
100557,101493,follows,0.23,2023-11-28
101896,103344,follows,0.582,2023-12-02
104658,100845,follows,0.423,2023-03-28
100530,101884,follows,0.268,2023-06-10
109284,106573,retweets,0.746,2023-01-23
109817,107936,follows,0.357,2023-07-26
104709,100001,follows,0.429,2023-03-05
102059,103499,follows,0.334,2023-06-27
109535,109969,retweets,0.797,2023-11-19
106833,106157,retweets,0.33,2023-09-04
108812,105720,replies,0.404,2023-07-12
106224,105748,retweets,0.917,2023-08-11
109186,103650,follows,0.515,2023-07-24
103386,100045,follows,0.62,2023-03-25
105313,104541,retweets,0.841,2023-12-28
102958,101257,follows,0.33,2023-03-25
103491,104895,follows,0.604,2023-10-10
103283,100355,mentions,0.339,2023-07-22
100035,100582,replies,0.328,2023-05-30
106557,106183,replies,0.902,2023-10-03
109199,109741,follows,0.8,2023-09-16
109457,107689,retweets,0.67,2023-01-21
108336,105346,follows,0.731,2023-01-24
109311,105607,retweets,0.811,2023-06-16
100504,103716,follows,0.619,2023-11-01
109737,108644,retweets,0.633,2023-05-25
102509,104195,replies,0.658,2023-11-28
108854,109542,replies,0.751,2023-04-15
105080,105504,retweets,0.804,2023-11-17
101981,104473,mentions,0.274,2023-02-26
102569,102676,follows,0.512,2023-02-25
104152,100901,retweets,0.829,2023-11-04
100346,101545,mentions,0.515,2023-06-24
106120,100690,retweets,0.753,2023-12-31
100591,107097,retweets,0.692,2023-03-20
102600,103844,follows,0.449,2023-04-23
100731,108163,retweets,0.261,2023-04-19
102458,102288,follows,0.367,2023-10-29
105892,105834,retweets,0.569,2023-02-05
102348,103293,follows,0.535,2023-01-30
103332,101475,follows,0.361,2023-05-03
103950,103719,replies,0.251,2023-12-17
103390,100674,replies,0.485,2023-11-27
105828,103206,retweets,0.95,2023-08-07
102564,100914,replies,0.485,2023-11-11
106963,107310,retweets,0.745,2023-05-01
100422,100176,follows,0.709,2023-01-26
105737,100785,retweets,0.941,2023-08-12
108626,104888,follows,0.242,2023-04-16
100768,108359,follows,0.34,2023-03-05
101358,106307,follows,0.666,2023-02-21
105613,105455,retweets,0.912,2023-11-14
103341,102041,follows,0.16,2023-11-05
101974,103707,retweets,0.859,2023-10-18
104980,107084,replies,0.825,2023-05-21
102339,100079,retweets,0.762,2023-09-22
104582,104759,follows,0.522,2023-05-18
104647,104240,follows,0.429,2023-02-10
100230,103735,follows,0.596,2023-12-03
109322,107266,replies,0.65,2023-01-12
104812,103717,follows,0.493,2023-04-25
101177,108043,replies,0.37,2023-09-16
109043,107547,follows,0.604,2023-08-27
109233,107432,retweets,0.607,2023-01-19
107663,101176,replies,0.559,2023-10-06
102251,103437,retweets,0.539,2023-10-26
104678,103340,replies,0.135,2023-11-09
103015,103906,retweets,0.335,2023-06-29
105104,100300,mentions,0.493,2023-10-03
106060,106641,mentions,0.689,2023-03-10
109785,106983,mentions,0.937,2023-10-10
103773,103855,replies,0.11,2023-09-12
109625,106799,retweets,0.773,2023-03-28
103567,101672,follows,0.878,2023-04-13
105150,107585,replies,0.312,2023-08-02
109585,108846,mentions,0.629,2023-02-07
108735,107660,follows,0.679,2023-01-01
102485,101852,replies,0.337,2023-01-31
104564,101588,retweets,0.161,2023-12-20
102622,101656,follows,0.166,2023-04-20
109952,103706,follows,0.574,2023-10-22
101557,104394,mentions,0.222,2023-11-19
106226,105197,follows,0.72,2023-08-19
104140,104268,retweets,0.438,2023-12-01
105414,100561,retweets,0.959,2023-07-05
108159,107601,retweets,0.873,2023-12-20
101759,103008,follows,0.558,2023-03-11
106708,103764,retweets,0.953,2023-09-27
109571,108402,mentions,0.889,2023-10-31
109585,109672,replies,0.691,2023-02-20
101878,102976,follows,0.839,2023-06-16
109169,109432,replies,0.746,2023-08-11
109877,109323,follows,0.421,2023-10-03
101737,106251,replies,0.635,2023-11-05
105532,104900,retweets,0.274,2023-04-26
107582,100792,retweets,0.425,2023-08-15
100540,106019,replies,0.607,2023-12-09
102800,102273,follows,0.139,2023-05-07
106678,102668,retweets,0.539,2023-08-10
108389,106688,retweets,0.869,2023-02-12
108158,106784,follows,0.883,2023-03-10
105713,101938,retweets,0.548,2023-04-25
101153,101599,mentions,0.457,2023-08-15
102689,100064,follows,0.548,2023-08-07
102189,101637,replies,0.134,2023-05-19
104457,100326,follows,0.511,2023-05-17
102249,102323,replies,0.627,2023-02-07
103550,102095,follows,0.657,2023-06-03
108249,101946,replies,0.348,2023-07-04
104981,101180,retweets,0.255,2023-06-17
107637,107912,follows,0.207,2023-02-10
101640,103728,follows,0.274,2023-04-16
102208,100450,retweets,0.891,2023-12-12
106774,106460,follows,0.728,2023-11-09
102494,103145,follows,0.688,2023-11-25
104772,100809,replies,0.51,2023-12-17
104409,100036,follows,0.699,2023-06-11
100378,100028,follows,0.618,2023-02-01
104689,109803,retweets,0.17,2023-11-02
105051,106169,follows,0.807,2023-03-13
108755,107903,follows,0.794,2023-10-04
105689,102761,follows,0.938,2023-08-27
100410,101395,follows,0.87,2023-09-14
100278,104023,follows,0.234,2023-05-19
108545,109159,mentions,0.497,2023-05-08
103868,102339,replies,0.224,2023-05-13
107072,108073,mentions,0.708,2023-09-14
108687,106121,retweets,0.755,2023-07-11
104403,104113,follows,0.504,2023-04-23
103897,100855,mentions,0.212,2023-02-12
108333,104766,follows,0.045,2023-10-28
101038,104051,follows,0.256,2023-01-21
104014,104515,follows,0.415,2023-03-27
101082,101331,retweets,0.409,2023-11-28
104973,104857,follows,0.366,2023-07-04
103910,103814,follows,0.231,2023-11-23
100705,100403,follows,0.214,2023-10-11
106251,105778,follows,0.934,2023-07-08
103198,104717,follows,0.644,2023-04-24
108241,109984,retweets,0.362,2023-01-20
101941,100248,retweets,0.42,2023-07-06
100644,103555,mentions,0.436,2023-02-04
100348,104388,follows,0.276,2023-09-14
107048,102875,retweets,0.978,2023-06-25
109981,108336,replies,0.8,2023-10-09
107417,104921,retweets,0.981,2023-07-03
108736,100539,replies,0.653,2023-11-27
109389,104293,follows,0.702,2023-12-08
104313,103457,follows,0.881,2023-04-11
100749,101290,retweets,0.21,2023-08-08
106116,100208,follows,0.237,2023-04-01
108707,104953,follows,0.119,2023-11-06
101649,104068,replies,0.551,2023-09-08
107561,100813,follows,0.336,2023-09-30
103270,103849,follows,0.453,2023-09-11
102747,105680,follows,0.268,2023-03-11
103543,104941,replies,0.979,2023-08-11
104247,103695,follows,0.295,2023-10-11
108342,103284,retweets,0.555,2023-04-05
108151,107508,retweets,0.872,2023-01-01
105219,107643,retweets,0.843,2023-03-28
109789,109222,retweets,0.501,2023-09-02
102727,104896,follows,0.513,2023-09-16
109662,101667,mentions,0.341,2023-05-10
103210,103765,follows,0.62,2023-06-21
101072,100739,follows,0.713,2023-06-14
101392,105267,replies,0.539,2023-04-11
106324,102685,follows,0.63,2023-06-05
103663,101915,retweets,0.676,2023-12-26
108354,108016,retweets,0.821,2023-09-21
108899,100658,retweets,0.17,2023-10-21
109106,109774,retweets,0.555,2023-10-25
101450,108803,replies,0.152,2023-11-30
102139,101378,follows,0.717,2023-02-22
102637,101437,follows,0.218,2023-09-29
101804,100715,follows,0.13,2023-07-14
109282,109080,mentions,0.576,2023-10-11
102201,101755,mentions,0.5,2023-08-04
107501,107334,replies,0.843,2023-04-30
107403,106006,follows,0.959,2023-03-21
104542,101519,follows,0.414,2023-10-17
108826,107398,follows,0.321,2023-06-12
108549,108969,follows,0.824,2023-08-24
104309,109363,follows,0.762,2023-01-25
102486,104910,follows,0.304,2023-09-02
108193,105239,mentions,0.892,2023-05-10
100905,103820,follows,0.085,2023-09-17
109958,105341,replies,0.674,2023-03-18
103932,104553,follows,0.607,2023-12-06
103802,103609,retweets,0.501,2023-02-10
100261,104531,follows,0.485,2023-12-08
105511,107694,follows,0.358,2023-06-21
102137,104904,follows,0.773,2023-07-07
105067,102886,replies,0.82,2023-08-31
108990,107431,follows,0.491,2023-01-27
105564,103912,follows,0.887,2023-02-02
108683,106509,follows,0.937,2023-08-25
103117,103016,replies,0.771,2023-04-15
103106,102892,follows,0.148,2023-11-15
101351,101468,replies,0.491,2023-07-24
107192,107579,follows,0.704,2023-05-12
100711,105006,retweets,0.576,2023-05-09
109465,107714,retweets,0.157,2023-07-22
100593,100442,follows,0.074,2023-09-03
107303,100778,retweets,0.755,2023-06-10
101564,100695,follows,0.498,2023-05-29
100808,109310,follows,0.202,2023-02-15
103706,104210,retweets,0.765,2023-04-03
108483,103325,follows,0.927,2023-08-24
108587,106317,mentions,0.816,2023-11-03
109655,108831,replies,0.943,2023-05-11
105101,107607,follows,0.806,2023-04-13
106943,109632,follows,0.195,2023-09-29
107201,103812,retweets,0.514,2023-02-14
104933,103676,follows,0.731,2023-09-13
102889,103191,follows,0.714,2023-09-26
100364,109383,retweets,0.718,2023-07-05
106133,101204,retweets,0.668,2023-02-01
109243,106505,mentions,0.758,2023-12-09
101695,102462,follows,0.39,2023-10-28
105970,103461,retweets,0.428,2023-11-08
106381,107586,retweets,0.745,2023-04-07
109205,108237,replies,0.616,2023-12-30
100375,101517,follows,0.661,2023-01-13
107322,106197,retweets,0.844,2023-05-06
100824,102117,retweets,0.253,2023-05-12
109318,108918,retweets,0.528,2023-12-29
106057,102771,follows,0.269,2023-03-30
106209,107667,retweets,0.934,2023-07-23
103785,101691,retweets,0.185,2023-02-24
102645,104125,replies,0.21,2023-04-12
106194,106040,retweets,0.998,2023-01-11
100890,110000,retweets,0.29,2023-11-18
109678,105450,retweets,0.531,2023-11-19
105374,106795,retweets,0.64,2023-09-28
102193,104351,follows,0.362,2023-11-12
101270,100503,replies,0.489,2023-03-11
105528,106164,retweets,0.838,2023-06-17
100108,101436,follows,0.334,2023-02-16
104785,101245,follows,0.491,2023-11-30
102245,104336,replies,0.693,2023-07-30
103041,108144,follows,0.916,2023-07-28
108582,108663,mentions,0.859,2023-12-14
106199,106218,follows,0.919,2023-07-31
106461,107384,retweets,0.59,2023-11-30
100510,101411,follows,0.753,2023-07-31
103545,102705,retweets,0.369,2023-09-09
107106,107685,replies,0.893,2023-07-04
108442,108625,follows,0.408,2023-02-07
101100,102827,retweets,0.577,2023-08-12
103570,105326,retweets,0.615,2023-07-19
108716,107939,replies,0.642,2023-02-02
106895,108261,follows,0.735,2023-10-26
107367,105477,follows,0.355,2023-02-03
100184,103274,follows,0.713,2023-08-24
109250,107971,retweets,0.374,2023-02-26
108545,108592,retweets,0.353,2023-07-27
105341,102738,follows,0.07,2023-04-18
102288,100531,replies,0.664,2023-12-15
105192,107204,mentions,0.66,2023-02-20
109715,106406,follows,0.517,2023-12-21
102931,105926,retweets,0.321,2023-09-21
103821,101828,retweets,0.661,2023-09-25
105808,102630,replies,0.573,2023-08-22
109086,106936,retweets,0.825,2023-07-15
100474,103175,follows,0.789,2023-11-12
108752,107458,follows,0.756,2023-05-01
105810,106766,mentions,0.832,2023-11-13
103413,101983,follows,0.445,2023-11-24
108697,109799,follows,0.705,2023-02-12
101303,100171,follows,0.556,2023-02-25
